timestep,predicted_time,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
2851,18.60405408281005,2,3,3,0.6,0.6,160,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2852,17.549504256063376,3,3,3,0.6,0.6,160,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2853,17.549504256063376,3,3,3,0.6,0.6,160,3072.0,3072.0,96.0,14.0,72.0,1,1,1,1,snappy
2854,17.549504256063376,3,3,3,0.6,0.6,160,3072.0,3072.0,96.0,14.0,72.0,1,1,1,1,snappy
2855,17.558302856097903,3,3,3,0.6,0.6,160,2048.0,3072.0,96.0,14.0,72.0,1,1,1,1,snappy
2856,17.488470680910698,3,3,3,0.6,0.6,160,2048.0,3072.0,96.0,16.0,72.0,1,1,1,1,snappy
2857,17.49999683010456,3,3,3,0.6,0.6,160,3072.0,3072.0,96.0,16.0,72.0,1,1,1,1,snappy
2858,17.50291824581591,3,3,3,0.6,0.6,160,3072.0,3072.0,96.0,16.0,72.0,1,1,1,0,snappy
2859,17.502918245815913,3,3,3,0.6,0.5,160,3072.0,3072.0,96.0,16.0,72.0,1,1,1,0,snappy
2860,17.502918245815913,3,3,3,0.6,0.5,160,3072.0,3072.0,96.0,16.0,72.0,1,1,1,0,snappy
2861,17.502918245815913,3,3,3,0.6,0.5,160,3072.0,3072.0,96.0,16.0,72.0,1,1,1,0,snappy
2862,17.498628287240535,3,3,3,0.6,0.5,160,3072.0,3072.0,96.0,16.0,72.0,1,1,0,0,snappy
2863,17.508431919629235,3,3,3,0.6,0.5,160,3072.0,3072.0,96.0,16.0,80.0,1,1,0,0,snappy
2864,17.512599357900836,3,3,3,0.5,0.5,160,3072.0,3072.0,96.0,16.0,80.0,1,1,0,0,snappy
2865,17.48751565983866,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,16.0,80.0,1,1,0,0,snappy
2866,17.487515659838667,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,18.0,80.0,1,1,0,0,snappy
2867,17.49180561841404,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,18.0,80.0,1,1,1,0,snappy
2868,17.491805618414034,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,18.0,80.0,1,1,1,0,snappy
2869,17.491805618414034,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,18.0,80.0,1,1,1,0,snappy
2870,17.491805618414038,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,20.0,80.0,1,1,1,0,snappy
2871,17.491805618414034,3,3,3,0.5,0.5,160,1024.0,3072.0,96.0,20.0,80.0,1,1,1,0,snappy
2872,17.494386967620386,3,3,3,0.5,0.5,160,1024.0,3072.0,96.0,20.0,80.0,1,1,1,1,snappy
2873,17.494386967620382,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,20.0,80.0,1,1,1,1,snappy
2874,17.487957124315543,3,3,3,0.5,0.5,160,2048.0,3072.0,96.0,20.0,88.0,1,1,1,1,snappy
2875,17.52205827590315,3,3,3,0.5,0.5,160,2048.0,2048.0,96.0,20.0,88.0,1,1,1,1,snappy
2876,17.454631728171048,3,3,3,0.5,0.5,160,2048.0,2048.0,96.0,20.0,88.0,1,1,1,1,lz4
2877,17.53953733246485,3,3,3,0.5,0.5,160,3072.0,2048.0,96.0,20.0,88.0,1,1,1,1,lz4
2878,17.545967175769697,3,3,3,0.5,0.5,160,3072.0,2048.0,96.0,20.0,80.0,1,1,1,1,lz4
2879,17.461061571475884,3,3,3,0.5,0.5,160,2048.0,2048.0,96.0,20.0,80.0,1,1,1,1,lz4
2880,17.48253660196238,3,2,3,0.5,0.5,160,2048.0,2048.0,96.0,20.0,80.0,1,1,1,1,lz4
2881,17.41224831558954,3,2,3,0.5,0.5,192,2048.0,2048.0,96.0,20.0,80.0,1,1,1,1,lz4
2882,17.412248315589544,3,2,3,0.5,0.5,192,2048.0,2048.0,80.0,20.0,80.0,1,1,1,1,lz4
2883,17.40313626706708,3,2,3,0.5,0.5,192,2048.0,2048.0,80.0,20.0,80.0,1,1,0,1,lz4
2884,17.48804187136088,3,2,3,0.5,0.5,192,3072.0,2048.0,80.0,20.0,80.0,1,1,0,1,lz4
2885,17.48804187136088,3,2,3,0.5,0.5,192,3072.0,2048.0,80.0,20.0,80.0,1,1,0,1,lz4
2886,17.48804187136088,3,2,3,0.5,0.5,192,3072.0,2048.0,96.0,20.0,80.0,1,1,0,1,lz4
2887,17.48804187136088,3,2,3,0.5,0.5,192,3072.0,2048.0,96.0,20.0,80.0,1,1,0,1,lz4
2888,17.53024766885557,3,2,3,0.4,0.5,192,3072.0,2048.0,96.0,20.0,80.0,1,1,0,1,lz4
2889,17.49277875866339,3,2,2,0.4,0.5,192,3072.0,2048.0,96.0,20.0,80.0,1,1,0,1,lz4
2890,17.407081002694106,3,2,2,0.4,0.5,192,2048.0,2048.0,96.0,20.0,80.0,1,1,0,1,lz4
2891,17.407081002694103,3,2,2,0.4,0.5,192,2048.0,2048.0,96.0,18.0,80.0,1,1,0,1,lz4
2892,17.49277875866339,3,2,2,0.4,0.5,192,3072.0,2048.0,96.0,18.0,80.0,1,1,0,1,lz4
2893,17.407081002694103,3,2,2,0.4,0.5,192,2048.0,2048.0,96.0,18.0,80.0,1,1,0,1,lz4
2894,17.237842115578133,3,2,2,0.4,0.5,192,2048.0,2048.0,96.0,18.0,80.0,0,1,0,1,lz4
2895,17.23784211557813,3,2,2,0.4,0.5,192,2048.0,2048.0,80.0,18.0,80.0,0,1,0,1,lz4
2896,17.237842115578136,3,2,2,0.4,0.5,192,2048.0,2048.0,80.0,18.0,80.0,0,1,0,1,lz4
2897,17.2337120450314,3,2,2,0.4,0.5,224,2048.0,2048.0,80.0,18.0,80.0,0,1,0,1,lz4
2898,17.233712045031396,3,2,2,0.4,0.5,224,2048.0,2048.0,80.0,18.0,80.0,0,1,0,1,lz4
2899,17.227659134978484,3,2,2,0.4,0.5,224,2048.0,2048.0,80.0,16.0,80.0,0,1,0,1,lz4
2900,17.227659134978488,3,2,2,0.4,0.5,224,2048.0,2048.0,80.0,16.0,80.0,0,1,0,1,lz4
2901,18.598185726629193,2,3,4,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2902,17.548261929549863,3,3,4,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2903,17.56133187553752,3,3,4,0.6,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
2904,17.561331875537515,3,3,4,0.6,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
2905,17.561331875537523,3,3,4,0.6,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
2906,17.565499313809127,3,3,4,0.5,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
2907,17.60770511130381,3,3,4,0.4,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
2908,17.607705111303808,3,3,4,0.4,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
2909,17.58397438673003,3,3,4,0.4,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,0,snappy
2910,17.541768589235343,3,3,4,0.5,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,1,1,0,snappy
2911,17.537850406916117,3,3,4,0.5,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2912,17.537850406916117,3,3,4,0.5,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2913,17.5800562044108,3,3,4,0.4,0.6,192,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2914,17.558649909317005,3,3,4,0.4,0.6,224,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2915,17.55864990931701,3,3,4,0.4,0.6,224,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2916,17.55523555746516,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2917,17.555235557465156,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,12.0,72.0,1,0,1,0,snappy
2918,17.548647466117504,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,10.0,72.0,1,0,1,0,snappy
2919,17.548647466117504,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,10.0,72.0,1,0,1,0,snappy
2920,17.54435750754213,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,10.0,72.0,1,0,0,0,snappy
2921,17.544357507542134,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,10.0,72.0,1,0,0,0,snappy
2922,17.544357507542134,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,10.0,72.0,1,0,0,0,snappy
2923,17.544357507542127,3,3,4,0.4,0.6,256,3072.0,3072.0,80.0,10.0,72.0,1,0,0,0,snappy
2924,17.569361244314617,3,3,4,0.4,0.6,256,3072.0,3072.0,64.0,10.0,72.0,1,0,0,0,snappy
2925,17.57365120288999,3,3,4,0.4,0.6,256,3072.0,3072.0,64.0,10.0,72.0,1,0,1,0,snappy
2926,17.57756938520922,3,3,4,0.4,0.6,256,3072.0,3072.0,64.0,10.0,72.0,1,1,1,0,snappy
2927,17.577569385209216,3,3,4,0.4,0.6,256,3072.0,3072.0,64.0,10.0,72.0,1,1,1,0,snappy
2928,17.577569385209216,3,3,4,0.4,0.6,256,3072.0,3072.0,64.0,10.0,72.0,1,1,1,0,snappy
2929,17.616816431086907,3,3,4,0.4,0.6,256,4096.0,3072.0,64.0,10.0,72.0,1,1,1,0,snappy
2930,17.62340452243456,3,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,1,0,snappy
2931,18.691097652897376,2,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,1,0,snappy
2932,18.69109765289737,2,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,1,0,snappy
2933,18.69075242836881,2,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,1,0,lz4
2934,25.44829722979983,1,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,1,0,lz4
2935,25.448297229799827,1,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,0,0,lz4
2936,25.44829722979983,1,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,72.0,1,1,0,0,lz4
2937,25.448297229799838,1,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,64.0,1,1,0,0,lz4
2938,25.448297229799838,1,3,4,0.4,0.6,256,4096.0,3072.0,64.0,12.0,64.0,1,1,0,0,lz4
2939,25.581851450450582,1,3,3,0.4,0.6,256,4096.0,3072.0,64.0,12.0,64.0,1,1,0,0,lz4
2940,25.581851450450582,1,3,3,0.4,0.6,224,4096.0,3072.0,64.0,12.0,64.0,1,1,0,0,lz4
2941,25.430904785182367,1,2,3,0.4,0.6,224,4096.0,3072.0,64.0,12.0,64.0,1,1,0,0,lz4
2942,25.44544586262345,1,2,3,0.4,0.6,224,4096.0,3072.0,64.0,12.0,56.0,1,1,0,0,lz4
2943,25.59639252789166,1,3,3,0.4,0.6,224,4096.0,3072.0,64.0,12.0,56.0,1,1,0,0,lz4
2944,25.59639252789166,1,3,3,0.4,0.6,224,4096.0,3072.0,64.0,12.0,56.0,1,1,0,0,lz4
2945,25.578726632829927,1,3,3,0.4,0.6,224,4096.0,3072.0,64.0,10.0,56.0,1,1,0,0,lz4
2946,23.844645714078887,1,3,3,0.4,0.6,224,3072.0,3072.0,64.0,10.0,56.0,1,1,0,0,lz4
2947,23.848684811555486,1,3,3,0.3,0.6,224,3072.0,3072.0,64.0,10.0,56.0,1,1,0,0,lz4
2948,18.624668590601644,2,3,3,0.3,0.6,224,3072.0,3072.0,64.0,10.0,56.0,1,1,0,0,lz4
2949,18.510772425616935,2,2,3,0.3,0.6,224,3072.0,3072.0,64.0,10.0,56.0,1,1,0,0,lz4
2950,18.51077242561694,2,2,3,0.3,0.7,224,3072.0,3072.0,64.0,10.0,56.0,1,1,0,0,lz4
2951,18.613282400460765,2,3,3,0.6,0.6,192,2048.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2952,18.613282400460765,2,3,3,0.6,0.6,192,2048.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2953,24.16678257810523,1,3,3,0.6,0.6,192,2048.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2954,24.166782578105224,1,3,3,0.6,0.6,192,2048.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
2955,24.294438072006912,1,3,3,0.6,0.6,192,2048.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
2956,24.29443807200691,1,3,3,0.6,0.6,160,2048.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
2957,24.29443807200691,1,3,3,0.6,0.6,160,1024.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
2958,24.29443807200691,1,3,3,0.6,0.6,160,1024.0,3072.0,96.0,14.0,72.0,0,1,1,1,snappy
2959,24.309618627562465,1,3,3,0.6,0.6,160,1024.0,3072.0,96.0,12.0,72.0,0,1,1,1,snappy
2960,24.309618627562465,1,3,3,0.6,0.6,160,1024.0,3072.0,96.0,12.0,72.0,0,1,1,1,snappy
2961,24.309618627562468,1,3,3,0.6,0.6,160,2048.0,3072.0,96.0,12.0,72.0,0,1,1,1,snappy
2962,24.18196313366079,1,3,3,0.6,0.6,160,2048.0,3072.0,96.0,12.0,72.0,1,1,1,1,snappy
2963,24.181963133660794,1,3,3,0.6,0.6,160,2048.0,3072.0,96.0,12.0,72.0,1,1,1,1,snappy
2964,24.181963133660794,1,3,3,0.6,0.6,192,2048.0,3072.0,96.0,12.0,72.0,1,1,1,1,snappy
2965,24.181963133660794,1,3,3,0.6,0.6,192,2048.0,3072.0,96.0,12.0,72.0,1,1,1,1,snappy
2966,24.153763442302765,1,3,3,0.6,0.6,192,2048.0,3072.0,96.0,10.0,72.0,1,1,1,1,snappy
2967,24.164960159474486,1,3,3,0.6,0.6,192,2048.0,3072.0,96.0,10.0,72.0,1,0,1,1,snappy
2968,24.140218534355775,1,3,2,0.6,0.6,192,2048.0,3072.0,96.0,10.0,72.0,1,0,1,1,snappy
2969,24.140218534355782,1,3,2,0.6,0.6,192,2048.0,3072.0,96.0,10.0,64.0,1,0,1,1,snappy
2970,24.140218534355782,1,3,2,0.6,0.6,192,2048.0,3072.0,96.0,10.0,64.0,1,0,1,1,snappy
2971,24.140218534355775,1,3,2,0.6,0.6,192,2048.0,3072.0,96.0,10.0,64.0,1,0,1,1,snappy
2972,24.12977778426225,1,3,2,0.6,0.6,192,2048.0,3072.0,96.0,10.0,64.0,1,0,1,0,snappy
2973,24.150515747225214,1,3,2,0.5,0.6,192,2048.0,3072.0,96.0,10.0,64.0,1,0,1,0,snappy
2974,24.278171241126877,1,3,2,0.5,0.6,192,2048.0,3072.0,96.0,10.0,64.0,0,0,1,0,snappy
2975,24.278171241126884,1,3,2,0.5,0.6,192,2048.0,3072.0,96.0,10.0,64.0,0,0,1,0,snappy
2976,24.266974523955167,1,3,2,0.5,0.6,192,2048.0,3072.0,96.0,10.0,64.0,0,1,1,0,snappy
2977,24.253238798646525,1,3,2,0.5,0.6,160,2048.0,3072.0,96.0,10.0,64.0,0,1,1,0,snappy
2978,24.263679548740054,1,3,2,0.5,0.6,160,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,snappy
2979,24.274820983925242,1,3,2,0.4,0.6,160,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,snappy
2980,24.27482098392524,1,3,2,0.4,0.6,160,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,snappy
2981,24.27482098392524,1,3,2,0.4,0.6,160,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,snappy
2982,24.28601770109696,1,3,2,0.4,0.6,160,2048.0,3072.0,96.0,10.0,64.0,0,0,1,1,snappy
2983,24.299753426405594,1,3,2,0.4,0.6,192,2048.0,3072.0,96.0,10.0,64.0,0,0,1,1,snappy
2984,24.299753426405594,1,3,2,0.4,0.6,192,2048.0,3072.0,96.0,10.0,64.0,0,0,1,1,snappy
2985,24.288556709233877,1,3,2,0.4,0.6,192,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,snappy
2986,24.28855670923387,1,3,2,0.4,0.6,224,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,snappy
2987,24.288556709233877,1,3,2,0.4,0.6,224,2048.0,3072.0,96.0,10.0,64.0,0,1,1,1,lz4
2988,24.288556709233877,1,3,2,0.4,0.6,224,2048.0,3072.0,112.0,10.0,64.0,0,1,1,1,lz4
2989,24.28855670923388,1,3,2,0.4,0.6,224,2048.0,3072.0,112.0,8.0,64.0,0,1,1,1,lz4
2990,24.288556709233877,1,3,2,0.4,0.6,224,2048.0,3072.0,112.0,6.0,64.0,0,1,1,1,lz4
2991,24.28855670923388,1,3,2,0.4,0.6,192,2048.0,3072.0,112.0,6.0,64.0,0,1,1,1,lz4
2992,24.313298334352584,1,3,3,0.4,0.6,192,2048.0,3072.0,112.0,6.0,64.0,0,1,1,1,lz4
2993,24.313298334352588,1,3,3,0.4,0.6,192,2048.0,3072.0,96.0,6.0,64.0,0,1,1,1,lz4
2994,24.313298334352584,1,3,3,0.4,0.6,192,2048.0,3072.0,112.0,6.0,64.0,0,1,1,1,lz4
2995,24.313298334352584,1,3,3,0.4,0.6,192,2048.0,4096.0,112.0,6.0,64.0,0,1,1,1,lz4
2996,24.313298334352584,1,3,3,0.4,0.5,192,2048.0,4096.0,112.0,6.0,64.0,0,1,1,1,lz4
2997,24.313298334352588,1,3,3,0.4,0.5,160,2048.0,4096.0,112.0,6.0,64.0,0,1,1,1,lz4
2998,24.313298334352584,1,3,3,0.4,0.5,160,2048.0,4096.0,96.0,6.0,64.0,0,1,1,1,lz4
2999,24.313298334352584,1,3,3,0.4,0.5,160,1024.0,4096.0,96.0,6.0,64.0,0,1,1,1,lz4
3000,24.31733743182918,1,3,3,0.3,0.5,160,1024.0,4096.0,96.0,6.0,64.0,0,1,1,1,lz4
3001,18.571970799747948,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
3002,18.549811209800858,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,72.0,0,1,1,1,snappy
3003,18.5457048569202,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,72.0,0,1,1,0,snappy
3004,18.5457048569202,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,72.0,0,1,1,0,snappy
3005,18.53256285680997,2,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,0,snappy
3006,18.54825738522319,2,3,2,0.7,0.6,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,0,snappy
3007,18.427346409962524,2,2,2,0.7,0.6,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,0,snappy
3008,18.427346409962524,2,2,2,0.7,0.6,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,0,snappy
3009,18.42734640996252,2,2,2,0.7,0.7,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,0,snappy
3010,18.44950599990961,2,2,2,0.6,0.7,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,0,snappy
3011,18.453612352790262,2,2,2,0.6,0.7,192,3072.0,3072.0,80.0,14.0,80.0,0,1,1,1,snappy
3012,18.480980057449294,2,2,2,0.6,0.7,192,3072.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
3013,18.480980057449294,2,2,2,0.6,0.7,192,3072.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
3014,18.45116732780497,2,2,2,0.6,0.7,192,3072.0,3072.0,80.0,14.0,80.0,1,1,0,1,snappy
3015,18.512100599664283,2,2,2,0.6,0.7,192,3072.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
3016,18.51210059966428,2,2,2,0.6,0.7,192,3072.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
3017,18.55231209818647,2,2,2,0.6,0.7,192,3072.0,3072.0,64.0,14.0,88.0,1,1,0,1,snappy
3018,18.491378826327157,2,2,2,0.6,0.7,192,3072.0,3072.0,80.0,14.0,88.0,1,1,0,1,snappy
3019,18.478777571550555,2,2,2,0.6,0.7,192,3072.0,4096.0,80.0,14.0,88.0,1,1,0,1,snappy
3020,18.451937558040402,2,2,2,0.6,0.7,160,3072.0,4096.0,80.0,14.0,88.0,1,1,0,1,snappy
3021,18.460716461659935,2,2,1,0.6,0.7,160,3072.0,4096.0,80.0,14.0,88.0,1,1,0,1,snappy
3022,18.460716461659935,2,2,1,0.6,0.7,160,3072.0,4096.0,80.0,14.0,88.0,1,1,0,1,snappy
3023,18.459735054371237,2,2,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,1,0,1,snappy
3024,18.519661413859232,2,2,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,0,0,1,snappy
3025,18.519661413859232,2,2,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,0,0,1,snappy
3026,23.762902193216423,1,2,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,0,0,1,snappy
3027,23.91631369961701,1,3,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,0,0,1,snappy
3028,23.916313699617007,1,3,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,0,0,1,lz4
3029,18.655463551185715,2,3,1,0.6,0.7,160,3072.0,4096.0,80.0,16.0,88.0,1,0,0,1,lz4
3030,18.676981369080266,2,3,1,0.6,0.7,160,3072.0,4096.0,80.0,18.0,88.0,1,0,0,1,lz4
3031,18.725774612192613,2,3,1,0.6,0.7,160,3072.0,4096.0,80.0,18.0,88.0,1,0,1,1,lz4
3032,18.692626769930705,2,3,1,0.7,0.7,160,3072.0,4096.0,80.0,18.0,88.0,1,0,1,1,lz4
3033,18.66882548826484,2,3,1,0.7,0.7,128,3072.0,4096.0,80.0,18.0,88.0,1,0,1,1,lz4
3034,18.669274131442652,2,3,1,0.7,0.7,128,2048.0,4096.0,80.0,18.0,88.0,1,0,1,1,lz4
3035,18.669274131442652,2,3,1,0.7,0.7,128,2048.0,4096.0,80.0,18.0,88.0,1,0,1,1,lz4
3036,18.66511425489944,2,3,1,0.7,0.7,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3037,18.66511425489944,2,3,1,0.7,0.7,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3038,18.665114254899443,2,3,1,0.7,0.7,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3039,18.503628912673435,2,2,1,0.7,0.7,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3040,18.503628912673435,2,2,1,0.7,0.6,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3041,18.50362891267343,2,2,1,0.7,0.6,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3042,18.503628912673438,2,2,1,0.7,0.6,128,2048.0,4096.0,80.0,20.0,88.0,1,0,1,1,lz4
3043,18.479990999313642,2,2,1,0.7,0.6,128,2048.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3044,18.479990999313642,2,2,1,0.7,0.7,128,2048.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3045,18.479990999313642,2,2,1,0.7,0.7,128,2048.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3046,18.509952036019993,2,2,1,0.6,0.7,128,2048.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3047,18.509952036019993,2,2,1,0.6,0.7,128,2048.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3048,18.521993705924164,2,2,1,0.6,0.7,128,1024.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3049,24.21509473065818,1,2,1,0.6,0.7,128,1024.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3050,24.215094730658173,1,2,1,0.6,0.7,128,1024.0,4096.0,80.0,20.0,88.0,0,0,1,1,lz4
3051,18.59933850440697,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
3052,18.590037927540425,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
3053,18.59003792754043,2,3,3,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
3054,18.55792218863684,2,3,3,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3055,18.55792218863684,2,3,3,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3056,18.535748707963705,2,3,3,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,0,1,0,0,snappy
3057,18.557922188636837,2,3,3,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3058,17.46316461524509,3,3,3,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3059,17.532210575104415,3,3,4,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3060,17.532210575104415,3,3,4,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3061,17.532210575104415,3,3,4,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,snappy
3062,17.530125673830277,3,3,4,0.6,0.7,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,lz4
3063,17.508719378736487,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,lz4
3064,17.508719378736483,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,72.0,1,1,0,0,lz4
3065,17.545699730406415,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,1,0,0,lz4
3066,17.545699730406415,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,1,0,0,lz4
3067,17.54178154808719,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,0,0,0,lz4
3068,17.541781548087187,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,0,0,0,lz4
3069,17.54569973040642,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,1,0,0,lz4
3070,17.54998968898179,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,1,1,0,lz4
3071,17.549989688981796,3,3,4,0.6,0.7,224,3072.0,3072.0,80.0,14.0,64.0,1,1,1,0,lz4
3072,17.575736866803968,3,3,4,0.6,0.7,224,3072.0,2048.0,80.0,14.0,64.0,1,1,1,0,lz4
3073,17.699548465718177,3,3,4,0.6,0.7,224,3072.0,1024.0,80.0,14.0,64.0,1,1,1,0,lz4
3074,17.698280333002117,3,3,4,0.7,0.7,224,3072.0,1024.0,80.0,14.0,64.0,1,1,1,0,lz4
3075,18.570338999398093,2,3,4,0.7,0.7,224,3072.0,1024.0,80.0,14.0,64.0,1,1,1,0,lz4
3076,18.628150938230867,2,3,4,0.7,0.7,256,3072.0,1024.0,80.0,14.0,64.0,1,1,1,0,lz4
3077,18.650310528177954,2,3,4,0.6,0.7,256,3072.0,1024.0,80.0,14.0,64.0,1,1,1,0,lz4
