episode,step,predicted_time,reward,epsilon,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
2,49,24.216358570335743,-0.0007534013799848443,0.990025,1,3,3,0.5,0.3,160,1024.0,4096.0,96.0,20.0,72.0,1,0,0,1,lz4
3,0,17.268625805165296,0.00014945968647544778,0.985074875,3,3,2,0.4,0.3,192,2048.0,3072.0,112.0,24.0,88.0,0,1,1,0,snappy
3,1,17.166488913068495,0.005914592929927923,0.985074875,3,3,2,0.4,0.3,192,2048.0,4096.0,112.0,24.0,88.0,0,1,1,0,snappy
3,2,17.11601624540694,0.0029401858421457196,0.985074875,3,3,2,0.5,0.3,192,2048.0,4096.0,112.0,24.0,88.0,0,1,1,0,snappy
3,3,17.244422691455746,-0.00750212223497185,0.985074875,3,3,2,0.5,0.3,192,2048.0,4096.0,112.0,24.0,88.0,1,1,1,0,snappy
3,4,17.24442269145575,-2.0602102734125144e-16,0.985074875,3,3,2,0.5,0.3,224,2048.0,4096.0,112.0,24.0,88.0,1,1,1,0,snappy
3,5,17.250852534760593,-0.00037286509498687845,0.985074875,3,3,2,0.5,0.3,224,2048.0,4096.0,112.0,24.0,80.0,1,1,1,0,snappy
3,6,17.250852534760586,4.1188847584683217e-16,0.985074875,3,3,2,0.5,0.3,224,1024.0,4096.0,112.0,24.0,80.0,1,1,1,0,snappy
3,7,17.25316999507805,-0.00013433888631266935,0.985074875,3,3,2,0.5,0.3,224,1024.0,4096.0,112.0,24.0,80.0,1,1,1,1,snappy
3,8,17.251434876030434,0.00010056813026888641,0.985074875,3,3,2,0.5,0.3,224,1024.0,4096.0,112.0,24.0,80.0,1,0,1,1,snappy
3,9,17.252701817936266,-7.343979877250516e-05,0.985074875,3,3,2,0.5,0.3,224,1024.0,4096.0,112.0,24.0,72.0,1,0,1,1,snappy
3,10,17.110649723297364,0.008233614429667024,0.985074875,3,3,2,0.5,0.3,224,1024.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,11,17.141204281637688,-0.001785704157026926,0.985074875,3,3,3,0.5,0.3,224,1024.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,12,17.18928946955933,-0.002805239767963897,0.985074875,3,3,4,0.5,0.3,224,1024.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,13,17.18928946955933,0.0,0.985074875,3,3,4,0.5,0.3,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,14,17.18928946955933,0.0,0.985074875,3,3,4,0.5,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,15,18.548191361253064,-0.07905515199451525,0.985074875,2,3,4,0.5,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,16,18.56023303115724,-0.0006492099240106862,0.985074875,2,3,4,0.5,0.4,224,1024.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,17,18.548191361253064,0.000648788723932523,0.985074875,2,3,4,0.5,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,18,18.588318584878206,-0.002163403581708069,0.985074875,2,3,4,0.6,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,19,18.596558928793552,-0.0004433076546283362,0.985074875,2,3,3,0.6,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,20,24.33401626331149,-0.3085225259407792,0.985074875,1,3,3,0.6,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,21,24.334016263311486,1.4599783448640757e-16,0.985074875,1,3,3,0.6,0.4,256,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
3,22,24.206360769409812,0.005245968956392163,0.985074875,1,3,3,0.6,0.4,256,2048.0,4096.0,112.0,24.0,72.0,1,0,1,1,snappy
3,23,24.216358570335732,-0.000413023709807469,0.985074875,1,3,3,0.5,0.4,256,2048.0,4096.0,112.0,24.0,72.0,1,0,1,1,snappy
3,24,24.206360769409812,0.0004128531916506476,0.985074875,1,3,3,0.6,0.4,256,2048.0,4096.0,112.0,24.0,72.0,1,0,1,1,snappy
3,25,24.206360769409816,-1.4676777367088383e-16,0.985074875,1,3,3,0.6,0.4,224,2048.0,4096.0,112.0,24.0,72.0,1,0,1,1,snappy
3,26,24.334016263311486,-0.005273634278102306,0.985074875,1,3,3,0.6,0.4,224,2048.0,4096.0,112.0,24.0,72.0,0,0,1,1,snappy
