timestep,predicted_time,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
1261,17.389412416460853,3,3,3,0.5,0.6,192,4096.0,4096.0,80.0,14.0,72.0,1,1,1,0,snappy
1262,17.392533481275667,3,3,3,0.5,0.6,192,4096.0,4096.0,80.0,12.0,72.0,1,1,1,0,snappy
1263,18.606861943544995,2,3,3,0.5,0.6,192,4096.0,4096.0,80.0,12.0,72.0,1,1,1,0,snappy
1264,18.66713355777825,2,3,3,0.5,0.6,192,4096.0,4096.0,80.0,12.0,72.0,1,0,1,0,snappy
1265,18.56275281840823,2,2,3,0.5,0.6,192,4096.0,4096.0,80.0,12.0,72.0,1,0,1,0,snappy
1266,18.534380008425007,2,2,3,0.5,0.5,192,4096.0,4096.0,80.0,12.0,72.0,1,0,1,0,snappy
1267,18.549913641214545,2,2,3,0.5,0.5,192,4096.0,4096.0,80.0,12.0,64.0,1,0,1,0,snappy
1268,18.583278904963144,2,2,3,0.6,0.5,192,4096.0,4096.0,80.0,12.0,64.0,1,0,1,0,snappy
1269,18.647372374867725,2,2,3,0.6,0.5,192,4096.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
1270,18.686418005573714,2,2,2,0.6,0.5,192,4096.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
1271,19.08852443459281,2,2,2,0.6,0.5,192,5120.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
1272,19.082873332300043,2,2,2,0.6,0.5,160,5120.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
1273,19.082873332300043,2,2,2,0.6,0.5,160,5120.0,4096.0,64.0,14.0,64.0,1,0,1,0,snappy
1274,19.095200074757688,2,2,2,0.6,0.5,160,5120.0,4096.0,48.0,14.0,64.0,1,0,1,0,snappy
1275,19.08473542712394,2,3,2,0.6,0.5,160,5120.0,4096.0,48.0,14.0,64.0,1,0,1,0,snappy
1276,19.105443264425528,2,3,2,0.6,0.5,160,5120.0,3072.0,48.0,14.0,64.0,1,0,1,0,snappy
1277,19.093116521967882,2,3,2,0.6,0.5,160,5120.0,3072.0,64.0,14.0,64.0,1,0,1,0,snappy
1278,19.077236538307748,2,3,3,0.6,0.5,160,5120.0,3072.0,64.0,14.0,64.0,1,0,1,0,snappy
1279,19.08106678522133,2,3,3,0.6,0.5,160,5120.0,3072.0,64.0,16.0,64.0,1,0,1,0,snappy
1280,19.07487306645296,2,3,3,0.6,0.5,160,5120.0,3072.0,64.0,16.0,64.0,0,0,1,0,snappy
1281,19.093393527678977,2,3,3,0.6,0.5,160,5120.0,3072.0,48.0,16.0,64.0,0,0,1,0,snappy
1282,19.093393527678977,2,3,3,0.6,0.5,160,5120.0,3072.0,32.0,16.0,64.0,0,0,1,0,snappy
1283,19.108036514591756,2,3,3,0.6,0.6,160,5120.0,3072.0,32.0,16.0,64.0,0,0,1,0,snappy
1284,19.085943503956557,2,3,3,0.6,0.6,160,5120.0,3072.0,32.0,16.0,64.0,0,1,1,0,snappy
1285,19.085943503956557,2,3,3,0.6,0.6,160,5120.0,3072.0,32.0,16.0,64.0,0,1,1,0,snappy
1286,19.085943503956557,2,3,3,0.6,0.6,160,5120.0,3072.0,32.0,16.0,64.0,0,1,1,0,snappy
1287,19.089678984923633,2,2,3,0.6,0.6,160,5120.0,3072.0,32.0,16.0,64.0,0,1,1,0,snappy
1288,19.068971147622047,2,2,3,0.6,0.6,160,5120.0,4096.0,32.0,16.0,64.0,0,1,1,0,snappy
1289,19.054328160709268,2,2,3,0.6,0.5,160,5120.0,4096.0,32.0,16.0,64.0,0,1,1,0,snappy
1290,19.07693731103607,2,2,2,0.6,0.5,160,5120.0,4096.0,32.0,16.0,64.0,0,1,1,0,snappy
1291,19.054328160709268,2,2,3,0.6,0.5,160,5120.0,4096.0,32.0,16.0,64.0,0,1,1,0,snappy
1292,19.059979263002035,2,2,3,0.6,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,1,0,snappy
1293,19.05148826505965,2,2,3,0.6,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,0,0,snappy
1294,19.05148826505965,2,2,3,0.6,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,0,0,snappy
1295,19.043755433269524,2,2,4,0.6,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,0,0,snappy
1296,19.034368850009677,2,3,4,0.6,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,0,0,snappy
1297,19.034368850009677,2,3,4,0.6,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,0,0,snappy
1298,19.005476194285773,2,3,4,0.5,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,1,0,0,snappy
1299,19.027569204920972,2,3,4,0.5,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,0,0,0,snappy
1300,19.027569204920972,2,4,4,0.5,0.5,192,5120.0,4096.0,32.0,16.0,64.0,0,0,0,0,snappy
1301,17.53671442990107,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
1302,17.53671442990107,3,3,3,0.6,0.7,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
1303,17.53671442990107,3,3,3,0.6,0.7,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
1304,17.54088186817268,3,3,3,0.5,0.7,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
1305,17.370535591881037,3,3,3,0.5,0.7,192,5120.0,3072.0,80.0,14.0,72.0,0,1,1,0,snappy
1306,17.376651101140297,3,3,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,72.0,0,1,1,0,snappy
1307,17.376651101140297,3,3,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,72.0,0,1,1,0,snappy
1308,17.36567719662403,3,3,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,72.0,0,1,0,0,snappy
1309,19.02365041366207,2,3,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,72.0,0,1,0,0,snappy
1310,19.121962052704614,2,3,3,0.5,0.7,192,5120.0,2048.0,64.0,14.0,72.0,0,1,0,0,snappy
1311,19.15716769143317,2,3,3,0.5,0.8,192,5120.0,2048.0,64.0,14.0,72.0,0,1,0,0,snappy
1312,19.121962052704614,2,3,3,0.5,0.7,192,5120.0,2048.0,64.0,14.0,72.0,0,1,0,0,snappy
1313,19.121962052704614,2,3,3,0.5,0.7,192,5120.0,2048.0,64.0,14.0,72.0,0,1,0,1,snappy
1314,19.131348635964464,2,2,3,0.5,0.7,192,5120.0,2048.0,64.0,14.0,72.0,0,1,0,1,snappy
1315,19.137542354732837,2,2,3,0.5,0.7,192,5120.0,2048.0,64.0,14.0,72.0,1,1,0,1,snappy
1316,19.03923071569029,2,2,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,72.0,1,1,0,1,snappy
1317,19.040751046561834,2,2,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1318,19.040751046561834,2,2,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1319,19.03136446330199,2,3,3,0.5,0.7,192,5120.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1320,19.047919191135882,2,3,3,0.6,0.7,192,5120.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1321,18.64174024398041,2,3,3,0.6,0.7,192,4096.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1322,18.64174024398041,2,3,3,0.6,0.7,192,4096.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1323,18.64174024398041,2,3,3,0.6,0.7,192,4096.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1324,18.64174024398041,2,3,3,0.6,0.6,192,4096.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1325,18.616017433868713,2,3,3,0.7,0.6,192,4096.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1326,18.616017433868713,2,3,3,0.8,0.6,192,4096.0,3072.0,64.0,14.0,80.0,1,1,0,1,snappy
1327,18.691201559876458,2,3,3,0.8,0.6,192,4096.0,3072.0,64.0,14.0,80.0,1,0,0,1,snappy
1328,18.691201559876458,2,4,3,0.8,0.6,192,4096.0,3072.0,64.0,14.0,80.0,1,0,0,1,snappy
1329,18.656978293405274,2,4,3,0.8,0.6,224,4096.0,3072.0,64.0,14.0,80.0,1,0,0,1,snappy
1330,18.656978293405274,2,3,3,0.8,0.6,224,4096.0,3072.0,64.0,14.0,80.0,1,0,0,1,snappy
1331,18.656978293405274,2,3,3,0.8,0.6,224,4096.0,3072.0,64.0,14.0,80.0,1,0,0,1,snappy
1332,18.553811828726616,2,2,3,0.8,0.6,224,4096.0,3072.0,64.0,14.0,80.0,1,0,0,1,snappy
1333,18.56256128860316,2,2,3,0.8,0.6,224,4096.0,3072.0,64.0,12.0,80.0,1,0,0,1,snappy
1334,18.594546183289367,2,2,3,0.8,0.6,224,4096.0,3072.0,64.0,12.0,88.0,1,0,0,1,snappy
1335,18.594546183289367,2,2,3,0.8,0.7,224,4096.0,3072.0,64.0,12.0,88.0,1,0,0,1,snappy
1336,18.594546183289367,2,2,3,0.8,0.7,224,4096.0,3072.0,64.0,12.0,88.0,1,0,0,1,snappy
1337,19.065415867562596,2,2,3,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,0,0,1,snappy
1338,19.065415867562596,2,2,3,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,0,0,0,snappy
1339,19.07390686550498,2,2,3,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,0,1,0,snappy
1340,19.07390686550498,2,2,3,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,0,1,0,snappy
1341,19.058870104869783,2,2,3,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,1,1,0,snappy
1342,19.050379106927398,2,2,3,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,1,0,0,snappy
1343,19.036171804237803,2,2,4,0.8,0.7,224,5120.0,3072.0,64.0,12.0,88.0,1,1,0,0,snappy
1344,19.036171804237803,2,2,4,0.8,0.7,224,5120.0,3072.0,64.0,12.0,80.0,1,1,0,0,snappy
1345,19.036171804237803,2,2,4,0.8,0.7,224,5120.0,3072.0,64.0,12.0,80.0,1,1,0,0,snappy
1346,19.036171804237803,2,2,4,0.8,0.7,224,5120.0,3072.0,64.0,12.0,80.0,1,1,0,0,snappy
1347,19.011761630923463,2,2,4,0.8,0.7,224,5120.0,3072.0,80.0,12.0,80.0,1,1,0,0,snappy
1348,18.986647427881138,2,2,4,0.8,0.7,224,5120.0,4096.0,80.0,12.0,80.0,1,1,0,0,snappy
1349,19.011761630923463,2,2,4,0.8,0.7,224,5120.0,3072.0,80.0,12.0,80.0,1,1,0,0,snappy
1350,19.011761630923463,2,2,4,0.8,0.7,224,5120.0,3072.0,80.0,12.0,80.0,1,1,0,0,snappy
1351,17.518679249726304,3,3,2,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
1352,17.49830205516161,3,3,2,0.6,0.6,224,5120.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
1353,17.511372001149265,3,3,2,0.6,0.6,224,5120.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1354,17.54776658893031,3,3,2,0.6,0.6,224,5120.0,3072.0,80.0,12.0,64.0,1,1,1,1,snappy
1355,17.511372001149265,3,3,2,0.6,0.6,224,5120.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1356,17.536432219094902,3,3,2,0.6,0.6,224,5120.0,2048.0,80.0,12.0,72.0,1,1,1,1,snappy
1357,17.566658059766574,3,2,2,0.6,0.6,224,5120.0,2048.0,80.0,12.0,72.0,1,1,1,1,snappy
1358,17.566658059766574,3,2,2,0.6,0.7,224,5120.0,2048.0,80.0,12.0,72.0,1,1,1,1,snappy
1359,17.587035254331266,3,2,2,0.6,0.7,192,5120.0,2048.0,80.0,12.0,72.0,1,1,1,1,snappy
1360,17.408934497052506,3,2,2,0.6,0.7,192,5120.0,2048.0,80.0,12.0,72.0,0,1,1,1,snappy
1361,17.438731073097347,3,2,3,0.6,0.7,192,5120.0,2048.0,80.0,12.0,72.0,0,1,1,1,snappy
1362,17.575409583046234,3,2,3,0.6,0.7,192,5120.0,1024.0,80.0,12.0,72.0,0,1,1,1,snappy
1363,17.602607990772768,3,2,3,0.6,0.7,192,5120.0,1024.0,80.0,12.0,64.0,0,1,1,1,snappy
1364,16.239977449363906,4,2,3,0.6,0.7,192,5120.0,1024.0,80.0,12.0,64.0,0,1,1,1,snappy
1365,16.227895267926513,4,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,64.0,0,1,1,1,snappy
1366,16.12710176594239,4,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,72.0,0,1,1,1,snappy
1367,16.122455491691948,4,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,80.0,0,1,1,1,snappy
1368,16.21126553366258,4,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,1,1,1,snappy
1369,17.725459173872377,3,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,1,1,1,snappy
1370,19.17266470080883,2,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,1,1,1,snappy
1371,19.166470982040458,2,2,2,0.6,0.7,192,5120.0,1024.0,80.0,12.0,80.0,0,1,1,1,snappy
1372,19.166470982040458,2,2,2,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,0,1,1,1,snappy
1373,19.17266470080883,2,2,2,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,1,1,1,snappy
1374,19.215804367822628,2,2,2,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,0,1,1,snappy
1375,19.220317755168306,2,2,2,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,0,1,1,lz4
1376,19.196673310723867,2,2,3,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,0,1,1,lz4
1377,19.18818231278148,2,2,3,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,0,0,1,lz4
1378,19.183668925435796,2,2,3,0.7,0.7,192,5120.0,1024.0,80.0,12.0,80.0,1,0,0,1,snappy
1379,19.138529290662134,2,2,3,0.7,0.7,192,5120.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1380,19.138529290662134,2,2,3,0.8,0.7,192,5120.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1381,19.132335571893762,2,2,3,0.8,0.7,192,5120.0,2048.0,80.0,12.0,80.0,0,0,0,1,snappy
1382,19.699365369366095,2,2,3,0.8,0.7,192,6144.0,2048.0,80.0,12.0,80.0,0,0,0,1,snappy
1383,19.699365369366095,2,2,3,0.8,0.7,192,6144.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1384,19.699365369366095,2,2,3,0.8,0.7,192,6144.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1385,19.693282164633587,2,2,3,0.8,0.7,160,6144.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1386,19.693282164633587,2,2,3,0.8,0.7,160,6144.0,2048.0,80.0,12.0,80.0,1,1,0,1,snappy
1387,19.693282164633587,2,2,3,0.8,0.7,160,6144.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1388,19.693282164633587,2,2,3,0.8,0.7,160,6144.0,2048.0,80.0,12.0,80.0,1,0,0,1,snappy
1389,19.68410006586815,2,2,3,0.8,0.7,160,6144.0,2048.0,80.0,10.0,80.0,1,0,0,1,snappy
1390,19.69431335033317,2,2,3,0.8,0.7,160,6144.0,2048.0,64.0,10.0,80.0,1,0,0,1,snappy
1391,19.69431335033317,2,2,3,0.8,0.7,128,6144.0,2048.0,64.0,10.0,80.0,1,0,0,1,snappy
1392,19.68410006586815,2,2,3,0.8,0.7,128,6144.0,2048.0,80.0,10.0,80.0,1,0,0,1,snappy
1393,19.68410006586815,2,2,3,0.8,0.7,128,6144.0,2048.0,80.0,10.0,80.0,1,0,0,1,lz4
1394,19.69431335033317,2,2,3,0.8,0.7,128,6144.0,2048.0,64.0,10.0,80.0,1,0,0,1,lz4
1395,17.904599492155214,3,2,3,0.8,0.7,128,6144.0,2048.0,64.0,10.0,80.0,1,0,0,1,lz4
1396,17.66727750057865,3,2,3,0.8,0.7,128,6144.0,2048.0,64.0,10.0,80.0,0,0,0,1,lz4
1397,17.66727750057865,3,2,3,0.8,0.6,128,6144.0,2048.0,64.0,10.0,80.0,0,0,0,1,lz4
1398,17.66727750057865,3,2,3,0.8,0.6,128,6144.0,2048.0,64.0,10.0,80.0,0,0,0,1,lz4
1399,17.66727750057865,3,2,3,0.8,0.6,128,6144.0,2048.0,64.0,10.0,80.0,0,0,0,1,lz4
1400,19.743993891859553,2,2,3,0.8,0.6,128,6144.0,2048.0,64.0,10.0,80.0,0,0,0,1,lz4
1401,17.563723544025112,3,3,3,0.6,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
1402,17.374489040220244,3,3,3,0.6,0.6,192,5120.0,3072.0,64.0,14.0,72.0,0,1,1,1,snappy
1403,17.401687447946777,3,3,3,0.6,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,1,1,1,snappy
1404,17.38318798354801,3,3,3,0.6,0.6,192,5120.0,3072.0,64.0,16.0,64.0,0,1,1,1,snappy
1405,17.38087236222232,3,3,3,0.6,0.6,192,5120.0,3072.0,64.0,16.0,64.0,0,1,1,0,snappy
1406,17.42604981777217,3,3,4,0.6,0.6,192,5120.0,3072.0,64.0,16.0,64.0,0,1,1,0,snappy
1407,17.42604981777217,3,3,4,0.6,0.6,192,5120.0,3072.0,64.0,16.0,64.0,0,1,1,0,snappy
1408,17.439973274562295,3,3,4,0.5,0.6,192,5120.0,3072.0,64.0,16.0,64.0,0,1,1,0,snappy
1409,17.42585194405381,3,3,4,0.5,0.6,192,5120.0,3072.0,64.0,16.0,64.0,0,0,1,0,snappy
1410,17.440589225432408,3,3,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,0,1,0,snappy
1411,17.440589225432408,3,3,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,0,1,0,snappy
1412,17.418627854742912,3,3,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,0,0,1,0,snappy
1413,17.555255297586847,3,3,4,0.5,0.6,160,5120.0,3072.0,64.0,14.0,72.0,0,0,1,0,snappy
1414,17.577216668276343,3,3,4,0.5,0.6,160,5120.0,3072.0,64.0,14.0,64.0,0,0,1,0,snappy
1415,17.577216668276343,3,4,4,0.5,0.6,160,5120.0,3072.0,64.0,14.0,64.0,0,0,1,0,snappy
1416,17.60384674984601,3,4,4,0.5,0.6,160,5120.0,3072.0,48.0,14.0,64.0,0,0,1,0,snappy
1417,17.467219307002072,3,4,4,0.5,0.6,192,5120.0,3072.0,48.0,14.0,64.0,0,0,1,0,snappy
1418,17.48134063751056,3,4,4,0.5,0.6,192,5120.0,3072.0,48.0,14.0,64.0,0,1,1,0,snappy
1419,17.48134063751056,3,4,4,0.5,0.6,192,5120.0,3072.0,48.0,14.0,64.0,0,1,1,0,snappy
1420,17.454710555940895,3,4,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,1,1,0,snappy
1421,16.163076677071643,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,1,1,0,snappy
1422,16.163076677071643,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,0,1,0,snappy
1423,16.163076677071643,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,0,0,1,0,snappy
1424,16.264921616629255,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,1,0,1,0,snappy
1425,16.264921616629255,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,14.0,64.0,1,0,1,0,snappy
1426,16.336181146554058,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,12.0,64.0,1,0,1,0,snappy
1427,16.336181146554058,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,12.0,64.0,1,0,1,0,snappy
1428,16.336181146554058,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,12.0,64.0,1,0,1,0,snappy
1429,16.336181146554058,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,12.0,64.0,1,0,1,0,snappy
1430,16.336181146554058,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,12.0,64.0,1,0,1,0,snappy
1431,16.318155473153382,4,4,4,0.5,0.6,224,5120.0,3072.0,64.0,12.0,64.0,1,0,1,0,snappy
1432,16.32037357280065,4,4,4,0.5,0.6,224,5120.0,3072.0,64.0,10.0,64.0,1,0,1,0,snappy
1433,16.338399246201323,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,10.0,64.0,1,0,1,0,snappy
1434,16.338399246201323,4,4,4,0.5,0.6,192,5120.0,3072.0,64.0,10.0,64.0,1,1,1,0,snappy
1435,16.30638342667907,4,4,4,0.5,0.6,192,5120.0,4096.0,64.0,10.0,64.0,1,1,1,0,snappy
1436,16.29519602758125,4,4,4,0.5,0.6,192,4096.0,4096.0,64.0,10.0,64.0,1,1,1,0,snappy
1437,16.27717035418058,4,4,4,0.5,0.6,224,4096.0,4096.0,64.0,10.0,64.0,1,1,1,0,snappy
1438,16.282407391217617,4,4,4,0.5,0.6,224,4096.0,4096.0,64.0,10.0,64.0,1,1,1,1,snappy
1439,16.282407391217617,4,4,4,0.5,0.6,224,4096.0,4096.0,64.0,10.0,64.0,1,1,1,1,snappy
1440,16.35871492694321,4,4,4,0.5,0.6,224,4096.0,4096.0,64.0,8.0,64.0,1,1,1,1,snappy
1441,16.35871492694321,4,4,4,0.5,0.6,224,4096.0,4096.0,64.0,8.0,64.0,1,0,1,1,snappy
1442,17.494407567790013,3,4,4,0.5,0.6,224,4096.0,4096.0,64.0,8.0,64.0,1,0,1,1,snappy
1443,17.494407567790013,3,4,4,0.5,0.6,224,4096.0,4096.0,64.0,10.0,64.0,1,0,1,1,snappy
1444,17.51353052119977,3,4,4,0.5,0.6,224,4096.0,4096.0,48.0,10.0,64.0,1,0,1,1,snappy
1445,17.51353052119977,3,4,4,0.5,0.6,224,4096.0,4096.0,48.0,10.0,64.0,1,0,1,1,snappy
1446,17.51353052119977,3,4,4,0.5,0.6,224,4096.0,4096.0,48.0,10.0,64.0,1,0,1,1,snappy
1447,17.511445619925635,3,4,4,0.5,0.6,224,4096.0,4096.0,48.0,10.0,64.0,1,0,1,1,lz4
1448,17.51198918804733,3,4,4,0.5,0.6,224,4096.0,4096.0,48.0,10.0,64.0,1,1,1,1,lz4
1449,17.51198918804733,3,3,4,0.5,0.6,224,4096.0,4096.0,48.0,10.0,64.0,1,1,1,1,lz4
1450,17.51198918804733,3,3,4,0.5,0.5,224,4096.0,4096.0,48.0,10.0,64.0,1,1,1,1,lz4
1451,17.544085007869914,3,3,3,0.6,0.6,192,6144.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
1452,17.5519532563267,3,3,3,0.7,0.6,192,6144.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
1453,17.565023202314354,3,3,3,0.7,0.6,192,6144.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1454,17.544646007749662,3,3,3,0.7,0.6,224,6144.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1455,17.670405469943844,3,3,3,0.8,0.6,224,6144.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1456,17.66648728762462,3,3,3,0.8,0.6,224,6144.0,3072.0,80.0,12.0,72.0,1,0,1,1,snappy
1457,17.670405469943844,3,3,3,0.8,0.6,224,6144.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1458,17.77667286412374,3,3,3,0.8,0.6,224,7168.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1459,17.77667286412374,3,3,3,0.8,0.7,224,7168.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1460,17.77667286412374,3,3,3,0.8,0.7,224,7168.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1461,17.77667286412374,3,3,3,0.8,0.7,224,7168.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1462,17.670405469943844,3,3,3,0.8,0.7,224,6144.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1463,18.011168551837823,3,3,3,0.8,0.8,224,6144.0,3072.0,80.0,12.0,72.0,1,1,1,1,snappy
1464,18.007736397957753,3,3,3,0.8,0.8,224,6144.0,3072.0,80.0,10.0,72.0,1,1,1,1,snappy
1465,18.06791513473024,3,3,3,0.8,0.8,224,7168.0,3072.0,80.0,10.0,72.0,1,1,1,1,snappy
1466,17.942967687527236,3,3,3,0.7,0.8,224,7168.0,3072.0,80.0,10.0,72.0,1,1,1,1,snappy
1467,17.97936227530828,3,3,3,0.7,0.8,224,7168.0,3072.0,80.0,10.0,64.0,1,1,1,1,snappy
1468,17.67728774448288,3,3,3,0.7,0.7,224,7168.0,3072.0,80.0,10.0,64.0,1,1,1,1,snappy
1469,17.66941949602609,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,10.0,64.0,1,1,1,1,snappy
1470,17.633024908245048,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,10.0,72.0,1,1,1,1,snappy
1471,17.633024908245048,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,10.0,72.0,1,1,1,1,snappy
1472,17.633024908245048,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,8.0,72.0,1,1,1,1,snappy
1473,17.633024908245048,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,8.0,72.0,1,1,1,1,snappy
1474,17.633024908245048,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,8.0,72.0,1,1,1,1,snappy
1475,17.630923031662267,3,3,3,0.6,0.7,224,7168.0,3072.0,80.0,8.0,72.0,1,1,1,1,lz4
1476,17.630923031662267,3,3,3,0.6,0.7,224,7168.0,3072.0,96.0,8.0,72.0,1,1,1,1,lz4
1477,17.938069321746926,3,3,3,0.6,0.8,224,7168.0,3072.0,96.0,8.0,72.0,1,1,1,1,lz4
1478,17.93268452236421,3,3,3,0.6,0.8,224,7168.0,3072.0,96.0,6.0,72.0,1,1,1,1,lz4
1479,17.93268452236421,3,4,3,0.6,0.8,224,7168.0,3072.0,96.0,6.0,72.0,1,1,1,1,lz4
1480,17.93268452236421,3,4,3,0.6,0.8,224,7168.0,3072.0,96.0,6.0,72.0,1,1,1,1,lz4
1481,17.93268452236421,3,4,3,0.6,0.8,224,7168.0,3072.0,96.0,6.0,72.0,1,1,1,1,lz4
1482,17.923858567043812,3,4,3,0.6,0.8,224,7168.0,3072.0,112.0,6.0,72.0,1,1,1,1,lz4
1483,17.918042264133756,3,4,3,0.6,0.8,224,7168.0,3072.0,112.0,6.0,72.0,1,0,1,1,lz4
1484,17.816495775743334,3,4,3,0.6,0.8,224,7168.0,4096.0,112.0,6.0,72.0,1,0,1,1,lz4
1485,17.816495775743334,3,4,3,0.6,0.8,256,7168.0,4096.0,112.0,6.0,72.0,1,0,1,1,lz4
1486,16.87405390267941,4,4,3,0.6,0.8,256,7168.0,4096.0,112.0,6.0,72.0,1,0,1,1,lz4
1487,16.87405390267941,4,4,3,0.6,0.8,256,7168.0,4096.0,112.0,6.0,72.0,1,0,1,1,lz4
